date,score,country,term,translated_term,score_difference
2019-08-25,68,uk,to-go,to-go,
2019-09-01,63,uk,to-go,to-go,
2019-09-08,60,uk,to-go,to-go,
2019-09-15,62,uk,to-go,to-go,
2019-09-22,62,uk,to-go,to-go,
2019-09-29,61,uk,to-go,to-go,
2019-10-06,60,uk,to-go,to-go,
2019-10-13,60,uk,to-go,to-go,
2019-10-20,61,uk,to-go,to-go,
2019-10-27,57,uk,to-go,to-go,
2019-11-03,57,uk,to-go,to-go,2.0
2019-11-10,57,uk,to-go,to-go,1.0
2019-11-17,58,uk,to-go,to-go,2.0
2019-11-24,56,uk,to-go,to-go,1.0
2019-12-01,53,uk,to-go,to-go,0.0
2019-12-08,53,uk,to-go,to-go,1.0
2019-12-15,53,uk,to-go,to-go,4.0
2019-12-22,58,uk,to-go,to-go,-4.0
2019-12-29,67,uk,to-go,to-go,-3.0
2020-01-05,70,uk,to-go,to-go,4.0
2020-01-12,67,uk,to-go,to-go,4.0
2020-01-19,65,uk,to-go,to-go,2.0
2020-01-26,64,uk,to-go,to-go,5.0
2020-02-02,63,uk,to-go,to-go,3.0
2020-02-09,62,uk,to-go,to-go,2.0
2020-02-16,66,uk,to-go,to-go,3.0
2020-02-23,63,uk,to-go,to-go,2.0
2020-03-01,63,uk,to-go,to-go,3.0
2020-03-08,70,uk,to-go,to-go,13.0
2020-03-15,87,uk,to-go,to-go,26.0
2020-03-22,100,uk,to-go,to-go,40.0
2020-03-29,72,uk,to-go,to-go,12.0
2020-04-05,65,uk,to-go,to-go,2.0
2020-04-12,67,uk,to-go,to-go,4.0
2020-04-19,69,uk,to-go,to-go,8.0
2020-04-26,66,uk,to-go,to-go,8.0
2020-05-03,68,uk,to-go,to-go,8.0
2020-05-10,80,uk,to-go,to-go,21.0
2020-05-17,73,uk,to-go,to-go,11.0
2020-05-24,76,uk,to-go,to-go,12.0
2020-05-31,70,uk,to-go,to-go,11.0
2020-06-07,67,uk,to-go,to-go,8.0
2020-06-14,69,uk,to-go,to-go,7.0
2020-06-21,72,uk,to-go,to-go,8.0
2020-06-28,74,uk,to-go,to-go,11.0
2020-07-05,70,uk,to-go,to-go,7.0
2020-07-12,69,uk,to-go,to-go,2.0
2020-07-19,74,uk,to-go,to-go,8.0
2020-07-26,79,uk,to-go,to-go,12.0
2020-08-02,72,uk,to-go,to-go,4.0
2020-08-09,72,uk,to-go,to-go,5.0
2020-08-16,74,uk,to-go,to-go,4.0
2020-08-23,72,uk,to-go,to-go,4.0
2020-08-30,73,uk,to-go,to-go,10.0
2020-09-06,67,uk,to-go,to-go,7.0
2020-09-13,69,uk,to-go,to-go,7.0
2020-09-20,68,uk,to-go,to-go,6.0
2020-09-27,65,uk,to-go,to-go,4.0
2020-10-04,63,uk,to-go,to-go,3.0
2020-10-11,69,uk,to-go,to-go,9.0
2020-10-18,71,uk,to-go,to-go,10.0
2020-10-25,71,uk,to-go,to-go,14.0
2020-11-01,63,uk,to-go,to-go,6.0
2018-11-04,4,ger,mouthcover,maske,
2018-11-11,4,ger,mouthcover,maske,
2018-11-18,4,ger,mouthcover,maske,
2018-11-25,4,ger,mouthcover,maske,
2018-12-02,4,ger,mouthcover,maske,
2018-12-09,4,ger,mouthcover,maske,
2018-12-16,4,ger,mouthcover,maske,
2018-12-23,5,ger,mouthcover,maske,
2018-12-30,5,ger,mouthcover,maske,
2019-01-06,4,ger,mouthcover,maske,
2019-01-13,5,ger,mouthcover,maske,
2019-01-20,5,ger,mouthcover,maske,
2019-01-27,5,ger,mouthcover,maske,
2019-02-03,5,ger,mouthcover,maske,
2019-02-10,5,ger,mouthcover,maske,
2019-02-17,6,ger,mouthcover,maske,
2019-02-24,6,ger,mouthcover,maske,
2019-03-03,5,ger,mouthcover,maske,
2019-03-10,5,ger,mouthcover,maske,
2019-03-17,5,ger,mouthcover,maske,
2019-03-24,4,ger,mouthcover,maske,
2019-03-31,4,ger,mouthcover,maske,
2019-04-07,4,ger,mouthcover,maske,
2019-04-14,4,ger,mouthcover,maske,
2019-04-21,4,ger,mouthcover,maske,
2019-04-28,4,ger,mouthcover,maske,
2019-05-05,4,ger,mouthcover,maske,
2019-05-12,4,ger,mouthcover,maske,
2019-05-19,4,ger,mouthcover,maske,
2019-05-26,4,ger,mouthcover,maske,
2019-06-02,4,ger,mouthcover,maske,
2019-06-09,4,ger,mouthcover,maske,
2019-06-16,4,ger,mouthcover,maske,
2019-06-23,4,ger,mouthcover,maske,
2019-06-30,4,ger,mouthcover,maske,
2019-07-07,4,ger,mouthcover,maske,
2019-07-14,4,ger,mouthcover,maske,
2019-07-21,4,ger,mouthcover,maske,
2019-07-28,4,ger,mouthcover,maske,
2019-08-04,4,ger,mouthcover,maske,
2019-08-11,4,ger,mouthcover,maske,
2019-08-18,4,ger,mouthcover,maske,
2019-08-25,4,ger,mouthcover,maske,
2019-09-01,4,ger,mouthcover,maske,
2019-09-08,4,ger,mouthcover,maske,
2019-09-15,4,ger,mouthcover,maske,
2019-09-22,5,ger,mouthcover,maske,
2019-09-29,5,ger,mouthcover,maske,
2019-10-06,5,ger,mouthcover,maske,
2019-10-13,5,ger,mouthcover,maske,
2019-10-20,6,ger,mouthcover,maske,
2019-10-27,7,ger,mouthcover,maske,
2019-11-03,4,ger,mouthcover,maske,0.0
2019-11-10,4,ger,mouthcover,maske,0.0
2019-11-17,4,ger,mouthcover,maske,0.0
2019-11-24,4,ger,mouthcover,maske,0.0
2019-12-01,4,ger,mouthcover,maske,0.0
2019-12-08,4,ger,mouthcover,maske,0.0
2019-12-15,4,ger,mouthcover,maske,0.0
2019-12-22,4,ger,mouthcover,maske,-1.0
2019-12-29,4,ger,mouthcover,maske,-1.0
2020-01-05,4,ger,mouthcover,maske,0.0
2020-01-12,4,ger,mouthcover,maske,-1.0
2020-01-19,5,ger,mouthcover,maske,0.0
2020-01-26,9,ger,mouthcover,maske,4.0
2020-02-02,7,ger,mouthcover,maske,2.0
2020-02-09,6,ger,mouthcover,maske,1.0
2020-02-16,7,ger,mouthcover,maske,1.0
2020-02-23,23,ger,mouthcover,maske,17.0
2020-03-01,10,ger,mouthcover,maske,5.0
2020-03-08,11,ger,mouthcover,maske,6.0
2020-03-15,20,ger,mouthcover,maske,15.0
2020-03-22,25,ger,mouthcover,maske,21.0
2020-03-29,36,ger,mouthcover,maske,32.0
2020-04-05,30,ger,mouthcover,maske,26.0
2020-04-12,41,ger,mouthcover,maske,37.0
2020-04-19,100,ger,mouthcover,maske,96.0
2020-04-26,78,ger,mouthcover,maske,74.0
2020-05-03,36,ger,mouthcover,maske,32.0
2020-05-10,32,ger,mouthcover,maske,28.0
2020-05-17,24,ger,mouthcover,maske,20.0
2020-05-24,20,ger,mouthcover,maske,16.0
2020-05-31,17,ger,mouthcover,maske,13.0
2020-06-07,16,ger,mouthcover,maske,12.0
2020-06-14,16,ger,mouthcover,maske,12.0
2020-06-21,14,ger,mouthcover,maske,10.0
2020-06-28,15,ger,mouthcover,maske,11.0
2020-07-05,16,ger,mouthcover,maske,12.0
2020-07-12,18,ger,mouthcover,maske,14.0
2020-07-19,16,ger,mouthcover,maske,12.0
2020-07-26,17,ger,mouthcover,maske,13.0
2020-08-02,21,ger,mouthcover,maske,17.0
2020-08-09,22,ger,mouthcover,maske,18.0
2020-08-16,24,ger,mouthcover,maske,20.0
2020-08-23,24,ger,mouthcover,maske,20.0
2020-08-30,21,ger,mouthcover,maske,17.0
2020-09-06,19,ger,mouthcover,maske,15.0
2020-09-13,18,ger,mouthcover,maske,14.0
2020-09-20,19,ger,mouthcover,maske,14.0
2020-09-27,22,ger,mouthcover,maske,17.0
2020-10-04,25,ger,mouthcover,maske,20.0
2020-10-11,31,ger,mouthcover,maske,26.0
2020-10-18,40,ger,mouthcover,maske,34.0
2020-10-25,51,ger,mouthcover,maske,44.0
2020-11-01,35,ger,mouthcover,maske,31.0
2018-11-04,18,ger,grocerydelivery,lieferservice,
2018-11-11,18,ger,grocerydelivery,lieferservice,
2018-11-18,18,ger,grocerydelivery,lieferservice,
2018-11-25,20,ger,grocerydelivery,lieferservice,
2018-12-02,19,ger,grocerydelivery,lieferservice,
2018-12-09,21,ger,grocerydelivery,lieferservice,
2018-12-16,19,ger,grocerydelivery,lieferservice,
2018-12-23,23,ger,grocerydelivery,lieferservice,
2018-12-30,23,ger,grocerydelivery,lieferservice,
2019-01-06,19,ger,grocerydelivery,lieferservice,
2019-01-13,18,ger,grocerydelivery,lieferservice,
2019-01-20,19,ger,grocerydelivery,lieferservice,
2019-01-27,22,ger,grocerydelivery,lieferservice,
2019-02-03,22,ger,grocerydelivery,lieferservice,
2019-02-10,19,ger,grocerydelivery,lieferservice,
2019-02-17,17,ger,grocerydelivery,lieferservice,
2019-02-24,17,ger,grocerydelivery,lieferservice,
2019-03-03,19,ger,grocerydelivery,lieferservice,
2019-03-10,18,ger,grocerydelivery,lieferservice,
2019-03-17,17,ger,grocerydelivery,lieferservice,
2019-03-24,17,ger,grocerydelivery,lieferservice,
2019-03-31,17,ger,grocerydelivery,lieferservice,
2019-04-07,18,ger,grocerydelivery,lieferservice,
2019-04-14,19,ger,grocerydelivery,lieferservice,
2019-04-21,19,ger,grocerydelivery,lieferservice,
2019-04-28,21,ger,grocerydelivery,lieferservice,
2019-05-05,17,ger,grocerydelivery,lieferservice,
2019-05-12,16,ger,grocerydelivery,lieferservice,
2019-05-19,16,ger,grocerydelivery,lieferservice,
2019-05-26,18,ger,grocerydelivery,lieferservice,
2019-06-02,16,ger,grocerydelivery,lieferservice,
2019-06-09,19,ger,grocerydelivery,lieferservice,
2019-06-16,16,ger,grocerydelivery,lieferservice,
2019-06-23,17,ger,grocerydelivery,lieferservice,
2019-06-30,18,ger,grocerydelivery,lieferservice,
2019-07-07,19,ger,grocerydelivery,lieferservice,
2019-07-14,19,ger,grocerydelivery,lieferservice,
2019-07-21,19,ger,grocerydelivery,lieferservice,
2019-07-28,21,ger,grocerydelivery,lieferservice,
2019-08-04,19,ger,grocerydelivery,lieferservice,
2019-08-11,19,ger,grocerydelivery,lieferservice,
2019-08-18,17,ger,grocerydelivery,lieferservice,
2019-08-25,19,ger,grocerydelivery,lieferservice,
2019-09-01,18,ger,grocerydelivery,lieferservice,
2019-09-08,17,ger,grocerydelivery,lieferservice,
2019-09-15,17,ger,grocerydelivery,lieferservice,
2019-09-22,17,ger,grocerydelivery,lieferservice,
2019-09-29,23,ger,grocerydelivery,lieferservice,
2019-10-06,18,ger,grocerydelivery,lieferservice,
2019-10-13,16,ger,grocerydelivery,lieferservice,
2019-10-20,17,ger,grocerydelivery,lieferservice,
2019-10-27,19,ger,grocerydelivery,lieferservice,
2019-11-03,18,ger,grocerydelivery,lieferservice,0.0
2019-11-10,17,ger,grocerydelivery,lieferservice,-1.0
2019-11-17,17,ger,grocerydelivery,lieferservice,-1.0
2019-11-24,17,ger,grocerydelivery,lieferservice,-3.0
2019-12-01,19,ger,grocerydelivery,lieferservice,0.0
2019-12-08,18,ger,grocerydelivery,lieferservice,-3.0
2019-12-15,17,ger,grocerydelivery,lieferservice,-2.0
2019-12-22,21,ger,grocerydelivery,lieferservice,-2.0
2019-12-29,23,ger,grocerydelivery,lieferservice,0.0
2020-01-05,17,ger,grocerydelivery,lieferservice,-2.0
2020-01-12,16,ger,grocerydelivery,lieferservice,-2.0
2020-01-19,16,ger,grocerydelivery,lieferservice,-3.0
2020-01-26,16,ger,grocerydelivery,lieferservice,-6.0
2020-02-02,17,ger,grocerydelivery,lieferservice,-5.0
2020-02-09,17,ger,grocerydelivery,lieferservice,-2.0
2020-02-16,16,ger,grocerydelivery,lieferservice,-1.0
2020-02-23,20,ger,grocerydelivery,lieferservice,3.0
2020-03-01,20,ger,grocerydelivery,lieferservice,1.0
2020-03-08,29,ger,grocerydelivery,lieferservice,11.0
2020-03-15,100,ger,grocerydelivery,lieferservice,83.0
2020-03-22,91,ger,grocerydelivery,lieferservice,74.0
2020-03-29,65,ger,grocerydelivery,lieferservice,48.0
2020-04-05,49,ger,grocerydelivery,lieferservice,31.0
2020-04-12,38,ger,grocerydelivery,lieferservice,19.0
2020-04-19,33,ger,grocerydelivery,lieferservice,14.0
2020-04-26,36,ger,grocerydelivery,lieferservice,15.0
2020-05-03,28,ger,grocerydelivery,lieferservice,11.0
2020-05-10,25,ger,grocerydelivery,lieferservice,9.0
2020-05-17,23,ger,grocerydelivery,lieferservice,7.0
2020-05-24,20,ger,grocerydelivery,lieferservice,2.0
2020-05-31,22,ger,grocerydelivery,lieferservice,6.0
2020-06-07,21,ger,grocerydelivery,lieferservice,2.0
2020-06-14,18,ger,grocerydelivery,lieferservice,2.0
2020-06-21,19,ger,grocerydelivery,lieferservice,2.0
2020-06-28,20,ger,grocerydelivery,lieferservice,2.0
2020-07-05,20,ger,grocerydelivery,lieferservice,1.0
2020-07-12,20,ger,grocerydelivery,lieferservice,1.0
2020-07-19,18,ger,grocerydelivery,lieferservice,-1.0
2020-07-26,20,ger,grocerydelivery,lieferservice,-1.0
2020-08-02,20,ger,grocerydelivery,lieferservice,1.0
2020-08-09,21,ger,grocerydelivery,lieferservice,2.0
2020-08-16,21,ger,grocerydelivery,lieferservice,4.0
2020-08-23,19,ger,grocerydelivery,lieferservice,0.0
2020-08-30,21,ger,grocerydelivery,lieferservice,3.0
2020-09-06,19,ger,grocerydelivery,lieferservice,2.0
2020-09-13,19,ger,grocerydelivery,lieferservice,2.0
2020-09-20,18,ger,grocerydelivery,lieferservice,1.0
2020-09-27,21,ger,grocerydelivery,lieferservice,-2.0
2020-10-04,20,ger,grocerydelivery,lieferservice,2.0
2020-10-11,23,ger,grocerydelivery,lieferservice,7.0
2020-10-18,23,ger,grocerydelivery,lieferservice,6.0
2020-10-25,29,ger,grocerydelivery,lieferservice,10.0
2020-11-01,32,ger,grocerydelivery,lieferservice,14.0
2018-11-04,67,ger,pasta,pasta,
2018-11-11,74,ger,pasta,pasta,
2018-11-18,65,ger,pasta,pasta,
2018-11-25,62,ger,pasta,pasta,
2018-12-02,65,ger,pasta,pasta,
2018-12-09,70,ger,pasta,pasta,
2018-12-16,70,ger,pasta,pasta,
2018-12-23,65,ger,pasta,pasta,
2018-12-30,73,ger,pasta,pasta,
2019-01-06,71,ger,pasta,pasta,
2019-01-13,66,ger,pasta,pasta,
2019-01-20,70,ger,pasta,pasta,
2019-01-27,71,ger,pasta,pasta,
2019-02-03,70,ger,pasta,pasta,
2019-02-10,73,ger,pasta,pasta,
2019-02-17,69,ger,pasta,pasta,
2019-02-24,67,ger,pasta,pasta,
2019-03-03,65,ger,pasta,pasta,
2019-03-10,68,ger,pasta,pasta,
2019-03-17,75,ger,pasta,pasta,
2019-03-24,71,ger,pasta,pasta,
2019-03-31,75,ger,pasta,pasta,
2019-04-07,66,ger,pasta,pasta,
2019-04-14,68,ger,pasta,pasta,
2019-04-21,68,ger,pasta,pasta,
2019-04-28,71,ger,pasta,pasta,
2019-05-05,69,ger,pasta,pasta,
2019-05-12,71,ger,pasta,pasta,
2019-05-19,68,ger,pasta,pasta,
2019-05-26,69,ger,pasta,pasta,
2019-06-02,61,ger,pasta,pasta,
2019-06-09,70,ger,pasta,pasta,
2019-06-16,66,ger,pasta,pasta,
2019-06-23,58,ger,pasta,pasta,
2019-06-30,63,ger,pasta,pasta,
2019-07-07,65,ger,pasta,pasta,
2019-07-14,61,ger,pasta,pasta,
2019-07-21,65,ger,pasta,pasta,
2019-07-28,65,ger,pasta,pasta,
2019-08-04,73,ger,pasta,pasta,
2019-08-11,70,ger,pasta,pasta,
2019-08-18,72,ger,pasta,pasta,
2019-08-25,64,ger,pasta,pasta,
2019-09-01,65,ger,pasta,pasta,
2019-09-08,71,ger,pasta,pasta,
2019-09-15,68,ger,pasta,pasta,
2019-09-22,69,ger,pasta,pasta,
2019-09-29,74,ger,pasta,pasta,
2019-10-06,71,ger,pasta,pasta,
2019-10-13,74,ger,pasta,pasta,
2019-10-20,73,ger,pasta,pasta,
2019-10-27,76,ger,pasta,pasta,
2019-11-03,72,ger,pasta,pasta,5.0
2019-11-10,71,ger,pasta,pasta,-3.0
2019-11-17,77,ger,pasta,pasta,12.0
2019-11-24,63,ger,pasta,pasta,1.0
2019-12-01,67,ger,pasta,pasta,2.0
2019-12-08,67,ger,pasta,pasta,-3.0
2019-12-15,69,ger,pasta,pasta,-1.0
2019-12-22,68,ger,pasta,pasta,3.0
2019-12-29,79,ger,pasta,pasta,6.0
2020-01-05,83,ger,pasta,pasta,12.0
2020-01-12,75,ger,pasta,pasta,9.0
2020-01-19,75,ger,pasta,pasta,5.0
2020-01-26,76,ger,pasta,pasta,5.0
2020-02-02,72,ger,pasta,pasta,2.0
2020-02-09,73,ger,pasta,pasta,0.0
2020-02-16,68,ger,pasta,pasta,-1.0
2020-02-23,75,ger,pasta,pasta,8.0
2020-03-01,79,ger,pasta,pasta,14.0
2020-03-08,70,ger,pasta,pasta,2.0
2020-03-15,65,ger,pasta,pasta,-10.0
2020-03-22,87,ger,pasta,pasta,16.0
2020-03-29,89,ger,pasta,pasta,14.0
2020-04-05,96,ger,pasta,pasta,30.0
2020-04-12,94,ger,pasta,pasta,26.0
2020-04-19,88,ger,pasta,pasta,20.0
2020-04-26,100,ger,pasta,pasta,29.0
2020-05-03,87,ger,pasta,pasta,18.0
2020-05-10,88,ger,pasta,pasta,17.0
2020-05-17,81,ger,pasta,pasta,13.0
2020-05-24,77,ger,pasta,pasta,8.0
2020-05-31,78,ger,pasta,pasta,17.0
2020-06-07,84,ger,pasta,pasta,14.0
2020-06-14,76,ger,pasta,pasta,10.0
2020-06-21,72,ger,pasta,pasta,14.0
2020-06-28,73,ger,pasta,pasta,10.0
2020-07-05,82,ger,pasta,pasta,17.0
2020-07-12,78,ger,pasta,pasta,17.0
2020-07-19,81,ger,pasta,pasta,16.0
2020-07-26,74,ger,pasta,pasta,9.0
2020-08-02,82,ger,pasta,pasta,9.0
2020-08-09,81,ger,pasta,pasta,11.0
2020-08-16,78,ger,pasta,pasta,6.0
2020-08-23,86,ger,pasta,pasta,22.0
2020-08-30,90,ger,pasta,pasta,25.0
2020-09-06,81,ger,pasta,pasta,10.0
2020-09-13,72,ger,pasta,pasta,4.0
2020-09-20,78,ger,pasta,pasta,9.0
2020-09-27,78,ger,pasta,pasta,4.0
2020-10-04,81,ger,pasta,pasta,10.0
2020-10-11,92,ger,pasta,pasta,18.0
2020-10-18,79,ger,pasta,pasta,6.0
2020-10-25,79,ger,pasta,pasta,3.0
2020-11-01,77,ger,pasta,pasta,5.0
2018-11-04,66,nl,pasta,pasta,
2018-11-11,67,nl,pasta,pasta,
2018-11-18,59,nl,pasta,pasta,
2018-11-25,63,nl,pasta,pasta,
2018-12-02,59,nl,pasta,pasta,
2018-12-09,61,nl,pasta,pasta,
2018-12-16,64,nl,pasta,pasta,
2018-12-23,56,nl,pasta,pasta,
2018-12-30,74,nl,pasta,pasta,
2019-01-06,72,nl,pasta,pasta,
2019-01-13,74,nl,pasta,pasta,
2019-01-20,67,nl,pasta,pasta,
2019-01-27,71,nl,pasta,pasta,
2019-02-03,76,nl,pasta,pasta,
2019-02-10,73,nl,pasta,pasta,
2019-02-17,72,nl,pasta,pasta,
2019-02-24,74,nl,pasta,pasta,
2019-03-03,71,nl,pasta,pasta,
2019-03-10,75,nl,pasta,pasta,
2019-03-17,67,nl,pasta,pasta,
2019-03-24,72,nl,pasta,pasta,
2019-03-31,71,nl,pasta,pasta,
2019-04-07,72,nl,pasta,pasta,
2019-04-14,71,nl,pasta,pasta,
2019-04-21,58,nl,pasta,pasta,
2019-04-28,74,nl,pasta,pasta,
2019-05-05,69,nl,pasta,pasta,
2019-05-12,70,nl,pasta,pasta,
2019-05-19,73,nl,pasta,pasta,
2019-05-26,69,nl,pasta,pasta,
2019-06-02,70,nl,pasta,pasta,
2019-06-09,65,nl,pasta,pasta,
2019-06-16,68,nl,pasta,pasta,
2019-06-23,69,nl,pasta,pasta,
2019-06-30,69,nl,pasta,pasta,
2019-07-07,74,nl,pasta,pasta,
2019-07-14,74,nl,pasta,pasta,
2019-07-21,79,nl,pasta,pasta,
2019-07-28,72,nl,pasta,pasta,
2019-08-04,68,nl,pasta,pasta,
2019-08-11,79,nl,pasta,pasta,
2019-08-18,79,nl,pasta,pasta,
2019-08-25,75,nl,pasta,pasta,
2019-09-01,70,nl,pasta,pasta,
2019-09-08,75,nl,pasta,pasta,
2019-09-15,74,nl,pasta,pasta,
2019-09-22,74,nl,pasta,pasta,
2019-09-29,72,nl,pasta,pasta,
2019-10-06,71,nl,pasta,pasta,
2019-10-13,71,nl,pasta,pasta,
2019-10-20,77,nl,pasta,pasta,
2019-10-27,74,nl,pasta,pasta,
2019-11-03,72,nl,pasta,pasta,6.0
2019-11-10,66,nl,pasta,pasta,-1.0
2019-11-17,69,nl,pasta,pasta,10.0
2019-11-24,65,nl,pasta,pasta,2.0
2019-12-01,67,nl,pasta,pasta,8.0
2019-12-08,65,nl,pasta,pasta,4.0
2019-12-15,62,nl,pasta,pasta,-2.0
2019-12-22,58,nl,pasta,pasta,2.0
2019-12-29,74,nl,pasta,pasta,0.0
2020-01-05,88,nl,pasta,pasta,16.0
2020-01-12,79,nl,pasta,pasta,5.0
2020-01-19,78,nl,pasta,pasta,11.0
2020-01-26,81,nl,pasta,pasta,10.0
2020-02-02,81,nl,pasta,pasta,5.0
2020-02-09,79,nl,pasta,pasta,6.0
2020-02-16,84,nl,pasta,pasta,12.0
2020-02-23,79,nl,pasta,pasta,5.0
2020-03-01,87,nl,pasta,pasta,16.0
2020-03-08,75,nl,pasta,pasta,0.0
2020-03-15,70,nl,pasta,pasta,3.0
2020-03-22,84,nl,pasta,pasta,12.0
2020-03-29,86,nl,pasta,pasta,15.0
2020-04-05,89,nl,pasta,pasta,17.0
2020-04-12,96,nl,pasta,pasta,25.0
2020-04-19,94,nl,pasta,pasta,36.0
2020-04-26,100,nl,pasta,pasta,26.0
2020-05-03,97,nl,pasta,pasta,28.0
2020-05-10,97,nl,pasta,pasta,27.0
2020-05-17,91,nl,pasta,pasta,18.0
2020-05-24,87,nl,pasta,pasta,18.0
2020-05-31,87,nl,pasta,pasta,17.0
2020-06-07,93,nl,pasta,pasta,28.0
2020-06-14,84,nl,pasta,pasta,16.0
2020-06-21,80,nl,pasta,pasta,11.0
2020-06-28,79,nl,pasta,pasta,10.0
2020-07-05,86,nl,pasta,pasta,12.0
2020-07-12,81,nl,pasta,pasta,7.0
2020-07-19,90,nl,pasta,pasta,11.0
2020-07-26,89,nl,pasta,pasta,17.0
2020-08-02,89,nl,pasta,pasta,21.0
2020-08-09,92,nl,pasta,pasta,13.0
2020-08-16,91,nl,pasta,pasta,12.0
2020-08-23,87,nl,pasta,pasta,12.0
2020-08-30,87,nl,pasta,pasta,17.0
2020-09-06,86,nl,pasta,pasta,11.0
2020-09-13,86,nl,pasta,pasta,12.0
2020-09-20,83,nl,pasta,pasta,9.0
2020-09-27,84,nl,pasta,pasta,12.0
2020-10-04,85,nl,pasta,pasta,14.0
2020-10-11,92,nl,pasta,pasta,21.0
2020-10-18,85,nl,pasta,pasta,8.0
2020-10-25,87,nl,pasta,pasta,13.0
2020-11-01,87,nl,pasta,pasta,15.0
2018-11-04,52,uk,pasta,pasta,
2018-11-11,52,uk,pasta,pasta,
2018-11-18,50,uk,pasta,pasta,
2018-11-25,48,uk,pasta,pasta,
2018-12-02,46,uk,pasta,pasta,
2018-12-09,46,uk,pasta,pasta,
2018-12-16,40,uk,pasta,pasta,
2018-12-23,35,uk,pasta,pasta,
2018-12-30,60,uk,pasta,pasta,
2019-01-06,69,uk,pasta,pasta,
2019-01-13,68,uk,pasta,pasta,
2019-01-20,62,uk,pasta,pasta,
2019-01-27,59,uk,pasta,pasta,
2019-02-03,62,uk,pasta,pasta,
2019-02-10,59,uk,pasta,pasta,
2019-02-17,59,uk,pasta,pasta,
2019-02-24,59,uk,pasta,pasta,
2019-03-03,60,uk,pasta,pasta,
2019-03-10,60,uk,pasta,pasta,
2019-03-17,58,uk,pasta,pasta,
2019-03-24,59,uk,pasta,pasta,
2019-03-31,55,uk,pasta,pasta,
2019-04-07,59,uk,pasta,pasta,
2019-04-14,53,uk,pasta,pasta,
2019-04-21,52,uk,pasta,pasta,
2019-04-28,55,uk,pasta,pasta,
2019-05-05,57,uk,pasta,pasta,
2019-05-12,54,uk,pasta,pasta,
2019-05-19,51,uk,pasta,pasta,
2019-05-26,52,uk,pasta,pasta,
2019-06-02,52,uk,pasta,pasta,
2019-06-09,55,uk,pasta,pasta,
2019-06-16,54,uk,pasta,pasta,
2019-06-23,50,uk,pasta,pasta,
2019-06-30,53,uk,pasta,pasta,
2019-07-07,53,uk,pasta,pasta,
2019-07-14,57,uk,pasta,pasta,
2019-07-21,52,uk,pasta,pasta,
2019-07-28,56,uk,pasta,pasta,
2019-08-04,58,uk,pasta,pasta,
2019-08-11,56,uk,pasta,pasta,
2019-08-18,57,uk,pasta,pasta,
2019-08-25,58,uk,pasta,pasta,
2019-09-01,59,uk,pasta,pasta,
2019-09-08,60,uk,pasta,pasta,
2019-09-15,57,uk,pasta,pasta,
2019-09-22,55,uk,pasta,pasta,
2019-09-29,57,uk,pasta,pasta,
2019-10-06,59,uk,pasta,pasta,
2019-10-13,55,uk,pasta,pasta,
2019-10-20,57,uk,pasta,pasta,
2019-10-27,54,uk,pasta,pasta,
2019-11-03,57,uk,pasta,pasta,5.0
2019-11-10,56,uk,pasta,pasta,4.0
2019-11-17,55,uk,pasta,pasta,5.0
2019-11-24,51,uk,pasta,pasta,3.0
2019-12-01,49,uk,pasta,pasta,3.0
2019-12-08,47,uk,pasta,pasta,1.0
2019-12-15,49,uk,pasta,pasta,9.0
2019-12-22,38,uk,pasta,pasta,3.0
2019-12-29,62,uk,pasta,pasta,2.0
2020-01-05,74,uk,pasta,pasta,5.0
2020-01-12,69,uk,pasta,pasta,1.0
2020-01-19,70,uk,pasta,pasta,8.0
2020-01-26,64,uk,pasta,pasta,5.0
2020-02-02,67,uk,pasta,pasta,5.0
2020-02-09,66,uk,pasta,pasta,7.0
2020-02-16,66,uk,pasta,pasta,7.0
2020-02-23,64,uk,pasta,pasta,5.0
2020-03-01,67,uk,pasta,pasta,7.0
2020-03-08,69,uk,pasta,pasta,9.0
2020-03-15,93,uk,pasta,pasta,35.0
2020-03-22,90,uk,pasta,pasta,31.0
2020-03-29,100,uk,pasta,pasta,45.0
2020-04-05,99,uk,pasta,pasta,40.0
2020-04-12,100,uk,pasta,pasta,47.0
2020-04-19,95,uk,pasta,pasta,43.0
2020-04-26,89,uk,pasta,pasta,34.0
2020-05-03,88,uk,pasta,pasta,31.0
2020-05-10,88,uk,pasta,pasta,34.0
2020-05-17,83,uk,pasta,pasta,32.0
2020-05-24,77,uk,pasta,pasta,25.0
2020-05-31,76,uk,pasta,pasta,24.0
2020-06-07,76,uk,pasta,pasta,21.0
2020-06-14,71,uk,pasta,pasta,17.0
2020-06-21,69,uk,pasta,pasta,19.0
2020-06-28,70,uk,pasta,pasta,17.0
2020-07-05,68,uk,pasta,pasta,15.0
2020-07-12,65,uk,pasta,pasta,8.0
2020-07-19,69,uk,pasta,pasta,17.0
2020-07-26,65,uk,pasta,pasta,9.0
2020-08-02,67,uk,pasta,pasta,9.0
2020-08-09,66,uk,pasta,pasta,10.0
2020-08-16,65,uk,pasta,pasta,8.0
2020-08-23,68,uk,pasta,pasta,10.0
2020-08-30,71,uk,pasta,pasta,12.0
2020-09-06,72,uk,pasta,pasta,12.0
2020-09-13,65,uk,pasta,pasta,8.0
2020-09-20,68,uk,pasta,pasta,13.0
2020-09-27,70,uk,pasta,pasta,13.0
2020-10-04,68,uk,pasta,pasta,9.0
