date,score,country,term,translated_term,score_difference
2020-08-09,8,nl,grocerydelivery,boodschappenbezorgen,4.0
2020-08-16,9,nl,grocerydelivery,boodschappenbezorgen,3.0
2020-08-23,12,nl,grocerydelivery,boodschappenbezorgen,4.0
2020-08-30,12,nl,grocerydelivery,boodschappenbezorgen,5.0
2020-09-06,10,nl,grocerydelivery,boodschappenbezorgen,2.0
2020-09-13,16,nl,grocerydelivery,boodschappenbezorgen,3.0
2020-09-20,15,nl,grocerydelivery,boodschappenbezorgen,5.0
2020-09-27,20,nl,grocerydelivery,boodschappenbezorgen,13.0
2020-10-04,29,nl,grocerydelivery,boodschappenbezorgen,20.0
2020-10-11,36,nl,grocerydelivery,boodschappenbezorgen,32.0
2020-10-18,23,nl,grocerydelivery,boodschappenbezorgen,18.0
2020-10-25,23,nl,grocerydelivery,boodschappenbezorgen,20.0
2020-11-01,12,nl,grocerydelivery,boodschappenbezorgen,3.0
2019-11-03,2,ger,hand-sanitizer,desinfektionsmittel,0.0
2019-11-10,2,ger,hand-sanitizer,desinfektionsmittel,0.0
2019-11-17,2,ger,hand-sanitizer,desinfektionsmittel,1.0
2019-11-24,2,ger,hand-sanitizer,desinfektionsmittel,0.0
2019-12-01,2,ger,hand-sanitizer,desinfektionsmittel,1.0
2019-12-08,1,ger,hand-sanitizer,desinfektionsmittel,0.0
2019-12-15,1,ger,hand-sanitizer,desinfektionsmittel,0.0
2019-12-22,1,ger,hand-sanitizer,desinfektionsmittel,0.0
2019-12-29,1,ger,hand-sanitizer,desinfektionsmittel,0.0
2020-01-05,2,ger,hand-sanitizer,desinfektionsmittel,1.0
2020-01-12,1,ger,hand-sanitizer,desinfektionsmittel,0.0
2020-01-19,2,ger,hand-sanitizer,desinfektionsmittel,1.0
2020-01-26,4,ger,hand-sanitizer,desinfektionsmittel,2.0
2020-02-02,4,ger,hand-sanitizer,desinfektionsmittel,2.0
2020-02-09,3,ger,hand-sanitizer,desinfektionsmittel,1.0
2020-02-16,2,ger,hand-sanitizer,desinfektionsmittel,0.0
2020-02-23,72,ger,hand-sanitizer,desinfektionsmittel,71.0
2020-03-01,91,ger,hand-sanitizer,desinfektionsmittel,89.0
2020-03-08,93,ger,hand-sanitizer,desinfektionsmittel,92.0
2020-03-15,100,ger,hand-sanitizer,desinfektionsmittel,99.0
2020-03-22,58,ger,hand-sanitizer,desinfektionsmittel,56.0
2020-03-29,33,ger,hand-sanitizer,desinfektionsmittel,32.0
2020-04-05,20,ger,hand-sanitizer,desinfektionsmittel,19.0
2020-04-12,21,ger,hand-sanitizer,desinfektionsmittel,20.0
2020-04-19,38,ger,hand-sanitizer,desinfektionsmittel,37.0
2020-04-26,27,ger,hand-sanitizer,desinfektionsmittel,26.0
2020-05-03,16,ger,hand-sanitizer,desinfektionsmittel,14.0
2020-05-10,16,ger,hand-sanitizer,desinfektionsmittel,15.0
2020-05-17,11,ger,hand-sanitizer,desinfektionsmittel,10.0
2020-05-24,10,ger,hand-sanitizer,desinfektionsmittel,9.0
2020-05-31,7,ger,hand-sanitizer,desinfektionsmittel,6.0
2020-06-07,6,ger,hand-sanitizer,desinfektionsmittel,5.0
2020-06-14,6,ger,hand-sanitizer,desinfektionsmittel,5.0
2020-06-21,5,ger,hand-sanitizer,desinfektionsmittel,3.0
2020-06-28,5,ger,hand-sanitizer,desinfektionsmittel,4.0
2020-07-05,5,ger,hand-sanitizer,desinfektionsmittel,4.0
2020-07-12,4,ger,hand-sanitizer,desinfektionsmittel,2.0
2020-07-19,4,ger,hand-sanitizer,desinfektionsmittel,2.0
2020-07-26,4,ger,hand-sanitizer,desinfektionsmittel,2.0
2020-08-02,6,ger,hand-sanitizer,desinfektionsmittel,5.0
2020-08-09,6,ger,hand-sanitizer,desinfektionsmittel,5.0
2020-08-16,5,ger,hand-sanitizer,desinfektionsmittel,4.0
2020-08-23,5,ger,hand-sanitizer,desinfektionsmittel,4.0
2020-08-30,5,ger,hand-sanitizer,desinfektionsmittel,4.0
2020-09-06,4,ger,hand-sanitizer,desinfektionsmittel,3.0
2020-09-13,5,ger,hand-sanitizer,desinfektionsmittel,4.0
2020-09-20,5,ger,hand-sanitizer,desinfektionsmittel,3.0
2020-09-27,5,ger,hand-sanitizer,desinfektionsmittel,4.0
2020-10-04,4,ger,hand-sanitizer,desinfektionsmittel,2.0
2020-10-11,5,ger,hand-sanitizer,desinfektionsmittel,3.0
2020-10-18,6,ger,hand-sanitizer,desinfektionsmittel,4.0
2020-10-25,6,ger,hand-sanitizer,desinfektionsmittel,4.0
2020-11-01,6,ger,hand-sanitizer,desinfektionsmittel,4.0
2019-11-03,2,nl,hand-sanitizer,desinfectiemiddel,2.0
2019-11-10,4,nl,hand-sanitizer,desinfectiemiddel,4.0
2019-11-17,0,nl,hand-sanitizer,desinfectiemiddel,-2.0
2019-11-24,0,nl,hand-sanitizer,desinfectiemiddel,0.0
2019-12-01,0,nl,hand-sanitizer,desinfectiemiddel,0.0
2019-12-08,2,nl,hand-sanitizer,desinfectiemiddel,0.0
2019-12-15,2,nl,hand-sanitizer,desinfectiemiddel,2.0
2019-12-22,0,nl,hand-sanitizer,desinfectiemiddel,-3.0
2019-12-29,2,nl,hand-sanitizer,desinfectiemiddel,2.0
2020-01-05,2,nl,hand-sanitizer,desinfectiemiddel,0.0
2020-01-12,2,nl,hand-sanitizer,desinfectiemiddel,0.0
2020-01-19,0,nl,hand-sanitizer,desinfectiemiddel,-2.0
2020-01-26,3,nl,hand-sanitizer,desinfectiemiddel,1.0
2020-02-02,0,nl,hand-sanitizer,desinfectiemiddel,-2.0
2020-02-09,0,nl,hand-sanitizer,desinfectiemiddel,0.0
2020-02-16,6,nl,hand-sanitizer,desinfectiemiddel,4.0
2020-02-23,19,nl,hand-sanitizer,desinfectiemiddel,15.0
2020-03-01,14,nl,hand-sanitizer,desinfectiemiddel,14.0
2020-03-08,15,nl,hand-sanitizer,desinfectiemiddel,15.0
2020-03-15,29,nl,hand-sanitizer,desinfectiemiddel,27.0
2020-03-22,100,nl,hand-sanitizer,desinfectiemiddel,100.0
2020-03-29,9,nl,hand-sanitizer,desinfectiemiddel,9.0
2020-04-05,12,nl,hand-sanitizer,desinfectiemiddel,12.0
2020-04-12,6,nl,hand-sanitizer,desinfectiemiddel,6.0
2020-04-19,14,nl,hand-sanitizer,desinfectiemiddel,12.0
2020-04-26,10,nl,hand-sanitizer,desinfectiemiddel,8.0
2020-05-03,14,nl,hand-sanitizer,desinfectiemiddel,12.0
2020-05-10,25,nl,hand-sanitizer,desinfectiemiddel,25.0
2020-05-17,11,nl,hand-sanitizer,desinfectiemiddel,11.0
2020-05-24,13,nl,hand-sanitizer,desinfectiemiddel,9.0
2020-05-31,4,nl,hand-sanitizer,desinfectiemiddel,4.0
2020-06-07,7,nl,hand-sanitizer,desinfectiemiddel,5.0
2020-06-14,4,nl,hand-sanitizer,desinfectiemiddel,-2.0
2020-06-21,4,nl,hand-sanitizer,desinfectiemiddel,4.0
2020-06-28,4,nl,hand-sanitizer,desinfectiemiddel,2.0
2020-07-05,5,nl,hand-sanitizer,desinfectiemiddel,5.0
2020-07-12,6,nl,hand-sanitizer,desinfectiemiddel,-3.0
2020-07-19,4,nl,hand-sanitizer,desinfectiemiddel,4.0
2020-07-26,2,nl,hand-sanitizer,desinfectiemiddel,2.0
2020-08-02,4,nl,hand-sanitizer,desinfectiemiddel,4.0
2020-08-09,4,nl,hand-sanitizer,desinfectiemiddel,4.0
2020-08-16,8,nl,hand-sanitizer,desinfectiemiddel,6.0
2020-08-23,7,nl,hand-sanitizer,desinfectiemiddel,7.0
2020-08-30,2,nl,hand-sanitizer,desinfectiemiddel,0.0
2020-09-06,4,nl,hand-sanitizer,desinfectiemiddel,2.0
2020-09-13,3,nl,hand-sanitizer,desinfectiemiddel,1.0
2020-09-20,4,nl,hand-sanitizer,desinfectiemiddel,2.0
2020-09-27,5,nl,hand-sanitizer,desinfectiemiddel,5.0
2020-10-04,3,nl,hand-sanitizer,desinfectiemiddel,1.0
2020-10-11,7,nl,hand-sanitizer,desinfectiemiddel,7.0
2020-10-18,6,nl,hand-sanitizer,desinfectiemiddel,4.0
2020-10-25,4,nl,hand-sanitizer,desinfectiemiddel,2.0
2020-11-01,4,nl,hand-sanitizer,desinfectiemiddel,2.0
2019-11-03,1,uk,hand-sanitizer,hand-sanitizer,0.0
2019-11-10,1,uk,hand-sanitizer,hand-sanitizer,0.0
2019-11-17,1,uk,hand-sanitizer,hand-sanitizer,0.0
2019-11-24,1,uk,hand-sanitizer,hand-sanitizer,0.0
2019-12-01,1,uk,hand-sanitizer,hand-sanitizer,0.0
2019-12-08,1,uk,hand-sanitizer,hand-sanitizer,0.0
2019-12-15,1,uk,hand-sanitizer,hand-sanitizer,0.0
2019-12-22,1,uk,hand-sanitizer,hand-sanitizer,0.0
2019-12-29,1,uk,hand-sanitizer,hand-sanitizer,0.0
2020-01-05,1,uk,hand-sanitizer,hand-sanitizer,0.0
2020-01-12,1,uk,hand-sanitizer,hand-sanitizer,0.0
2020-01-19,1,uk,hand-sanitizer,hand-sanitizer,0.0
2020-01-26,1,uk,hand-sanitizer,hand-sanitizer,0.0
2020-02-02,1,uk,hand-sanitizer,hand-sanitizer,0.0
2020-02-09,3,uk,hand-sanitizer,hand-sanitizer,2.0
2020-02-16,1,uk,hand-sanitizer,hand-sanitizer,0.0
2020-02-23,13,uk,hand-sanitizer,hand-sanitizer,12.0
2020-03-01,90,uk,hand-sanitizer,hand-sanitizer,89.0
2020-03-08,100,uk,hand-sanitizer,hand-sanitizer,99.0
2020-03-15,85,uk,hand-sanitizer,hand-sanitizer,84.0
2020-03-22,27,uk,hand-sanitizer,hand-sanitizer,26.0
2020-03-29,17,uk,hand-sanitizer,hand-sanitizer,16.0
2020-04-05,11,uk,hand-sanitizer,hand-sanitizer,10.0
2020-04-12,10,uk,hand-sanitizer,hand-sanitizer,9.0
2020-04-19,8,uk,hand-sanitizer,hand-sanitizer,7.0
2020-04-26,7,uk,hand-sanitizer,hand-sanitizer,6.0
2020-05-03,7,uk,hand-sanitizer,hand-sanitizer,6.0
2020-05-10,9,uk,hand-sanitizer,hand-sanitizer,8.0
2020-05-17,8,uk,hand-sanitizer,hand-sanitizer,7.0
2020-05-24,7,uk,hand-sanitizer,hand-sanitizer,6.0
2020-05-31,7,uk,hand-sanitizer,hand-sanitizer,6.0
2020-06-07,6,uk,hand-sanitizer,hand-sanitizer,5.0
2020-06-14,6,uk,hand-sanitizer,hand-sanitizer,5.0
2020-06-21,7,uk,hand-sanitizer,hand-sanitizer,6.0
2020-06-28,6,uk,hand-sanitizer,hand-sanitizer,5.0
2020-07-05,6,uk,hand-sanitizer,hand-sanitizer,5.0
2020-07-12,6,uk,hand-sanitizer,hand-sanitizer,5.0
2020-07-19,5,uk,hand-sanitizer,hand-sanitizer,4.0
2020-07-26,4,uk,hand-sanitizer,hand-sanitizer,3.0
2020-08-02,5,uk,hand-sanitizer,hand-sanitizer,4.0
2020-08-09,4,uk,hand-sanitizer,hand-sanitizer,3.0
2020-08-16,4,uk,hand-sanitizer,hand-sanitizer,3.0
2020-08-23,4,uk,hand-sanitizer,hand-sanitizer,3.0
2020-08-30,5,uk,hand-sanitizer,hand-sanitizer,4.0
2020-09-06,4,uk,hand-sanitizer,hand-sanitizer,3.0
2020-09-13,4,uk,hand-sanitizer,hand-sanitizer,3.0
2020-09-20,5,uk,hand-sanitizer,hand-sanitizer,4.0
2020-09-27,3,uk,hand-sanitizer,hand-sanitizer,2.0
2020-10-04,3,uk,hand-sanitizer,hand-sanitizer,2.0
2020-10-11,3,uk,hand-sanitizer,hand-sanitizer,2.0
2020-10-18,2,uk,hand-sanitizer,hand-sanitizer,1.0
2020-10-25,2,uk,hand-sanitizer,hand-sanitizer,1.0
2020-11-01,2,uk,hand-sanitizer,hand-sanitizer,1.0
2019-11-03,64,ger,pasta,pasta,4.0
2019-11-10,65,ger,pasta,pasta,1.0
2019-11-17,73,ger,pasta,pasta,23.0
2019-11-24,53,ger,pasta,pasta,-4.0
2019-12-01,64,ger,pasta,pasta,8.0
2019-12-08,62,ger,pasta,pasta,0.0
2019-12-15,59,ger,pasta,pasta,-2.0
2019-12-22,70,ger,pasta,pasta,5.0
2019-12-29,67,ger,pasta,pasta,0.0
2020-01-05,67,ger,pasta,pasta,3.0
2020-01-12,70,ger,pasta,pasta,10.0
2020-01-19,67,ger,pasta,pasta,8.0
2020-01-26,63,ger,pasta,pasta,0.0
2020-02-02,64,ger,pasta,pasta,0.0
2020-02-09,65,ger,pasta,pasta,3.0
2020-02-16,66,ger,pasta,pasta,5.0
2020-02-23,70,ger,pasta,pasta,7.0
2020-03-01,65,ger,pasta,pasta,8.0
2020-03-08,64,ger,pasta,pasta,2.0
2020-03-15,67,ger,pasta,pasta,3.0
2020-03-22,76,ger,pasta,pasta,19.0
2020-03-29,81,ger,pasta,pasta,19.0
2020-04-05,83,ger,pasta,pasta,22.0
2020-04-12,83,ger,pasta,pasta,24.0
2020-04-19,77,ger,pasta,pasta,14.0
2020-04-26,100,ger,pasta,pasta,37.0
2020-05-03,80,ger,pasta,pasta,18.0
2020-05-10,71,ger,pasta,pasta,4.0
2020-05-17,77,ger,pasta,pasta,15.0
2020-05-24,76,ger,pasta,pasta,13.0
2020-05-31,75,ger,pasta,pasta,21.0
2020-06-07,73,ger,pasta,pasta,12.0
2020-06-14,69,ger,pasta,pasta,10.0
2020-06-21,63,ger,pasta,pasta,9.0
2020-06-28,66,ger,pasta,pasta,11.0
2020-07-05,74,ger,pasta,pasta,18.0
2020-07-12,78,ger,pasta,pasta,24.0
2020-07-19,73,ger,pasta,pasta,16.0
2020-07-26,74,ger,pasta,pasta,14.0
2020-08-02,67,ger,pasta,pasta,4.0
2020-08-09,64,ger,pasta,pasta,3.0
2020-08-16,65,ger,pasta,pasta,5.0
2020-08-23,82,ger,pasta,pasta,19.0
2020-08-30,83,ger,pasta,pasta,22.0
2020-09-06,66,ger,pasta,pasta,6.0
2020-09-13,64,ger,pasta,pasta,1.0
2020-09-20,68,ger,pasta,pasta,8.0
2020-09-27,75,ger,pasta,pasta,5.0
2020-10-04,75,ger,pasta,pasta,11.0
2020-10-11,82,ger,pasta,pasta,22.0
2020-10-18,71,ger,pasta,pasta,8.0
2020-10-25,75,ger,pasta,pasta,10.0
2020-11-01,72,ger,pasta,pasta,8.0
2019-11-03,72,nl,pasta,pasta,6.0
2019-11-10,66,nl,pasta,pasta,-1.0
2019-11-17,69,nl,pasta,pasta,10.0
2019-11-24,65,nl,pasta,pasta,2.0
2019-12-01,67,nl,pasta,pasta,8.0
2019-12-08,65,nl,pasta,pasta,4.0
2019-12-15,62,nl,pasta,pasta,-2.0
2019-12-22,58,nl,pasta,pasta,2.0
2019-12-29,74,nl,pasta,pasta,0.0
2020-01-05,88,nl,pasta,pasta,16.0
2020-01-12,79,nl,pasta,pasta,5.0
2020-01-19,78,nl,pasta,pasta,11.0
2020-01-26,81,nl,pasta,pasta,10.0
2020-02-02,81,nl,pasta,pasta,5.0
2020-02-09,79,nl,pasta,pasta,6.0
2020-02-16,84,nl,pasta,pasta,12.0
2020-02-23,79,nl,pasta,pasta,5.0
2020-03-01,87,nl,pasta,pasta,16.0
2020-03-08,75,nl,pasta,pasta,0.0
2020-03-15,70,nl,pasta,pasta,3.0
2020-03-22,84,nl,pasta,pasta,12.0
2020-03-29,86,nl,pasta,pasta,15.0
2020-04-05,89,nl,pasta,pasta,17.0
2020-04-12,96,nl,pasta,pasta,25.0
2020-04-19,94,nl,pasta,pasta,36.0
2020-04-26,100,nl,pasta,pasta,26.0
2020-05-03,97,nl,pasta,pasta,28.0
2020-05-10,97,nl,pasta,pasta,27.0
2020-05-17,91,nl,pasta,pasta,18.0
2020-05-24,87,nl,pasta,pasta,18.0
2020-05-31,87,nl,pasta,pasta,17.0
2020-06-07,93,nl,pasta,pasta,28.0
2020-06-14,84,nl,pasta,pasta,16.0
2020-06-21,80,nl,pasta,pasta,11.0
2020-06-28,79,nl,pasta,pasta,10.0
2020-07-05,86,nl,pasta,pasta,12.0
2020-07-12,81,nl,pasta,pasta,7.0
2020-07-19,90,nl,pasta,pasta,11.0
2020-07-26,89,nl,pasta,pasta,17.0
2020-08-02,89,nl,pasta,pasta,21.0
2020-08-09,92,nl,pasta,pasta,13.0
2020-08-16,91,nl,pasta,pasta,12.0
2020-08-23,87,nl,pasta,pasta,12.0
2020-08-30,87,nl,pasta,pasta,17.0
2020-09-06,86,nl,pasta,pasta,11.0
2020-09-13,86,nl,pasta,pasta,12.0
2020-09-20,83,nl,pasta,pasta,9.0
2020-09-27,84,nl,pasta,pasta,12.0
2020-10-04,85,nl,pasta,pasta,14.0
2020-10-11,92,nl,pasta,pasta,21.0
2020-10-18,85,nl,pasta,pasta,8.0
2020-10-25,87,nl,pasta,pasta,13.0
2020-11-01,87,nl,pasta,pasta,15.0
2019-11-03,57,uk,pasta,pasta,5.0
2019-11-10,56,uk,pasta,pasta,4.0
2019-11-17,55,uk,pasta,pasta,5.0
2019-11-24,51,uk,pasta,pasta,3.0
2019-12-01,49,uk,pasta,pasta,3.0
2019-12-08,47,uk,pasta,pasta,1.0
2019-12-15,49,uk,pasta,pasta,9.0
2019-12-22,38,uk,pasta,pasta,3.0
2019-12-29,62,uk,pasta,pasta,2.0
2020-01-05,74,uk,pasta,pasta,5.0
2020-01-12,69,uk,pasta,pasta,1.0
2020-01-19,70,uk,pasta,pasta,8.0
2020-01-26,64,uk,pasta,pasta,5.0
2020-02-02,67,uk,pasta,pasta,5.0
2020-02-09,66,uk,pasta,pasta,7.0
2020-02-16,66,uk,pasta,pasta,7.0
2020-02-23,64,uk,pasta,pasta,5.0
2020-03-01,67,uk,pasta,pasta,7.0
2020-03-08,69,uk,pasta,pasta,9.0
2020-03-15,93,uk,pasta,pasta,35.0
2020-03-22,90,uk,pasta,pasta,31.0
2020-03-29,100,uk,pasta,pasta,45.0
2020-04-05,99,uk,pasta,pasta,40.0
2020-04-12,100,uk,pasta,pasta,47.0
2020-04-19,95,uk,pasta,pasta,43.0
2020-04-26,89,uk,pasta,pasta,34.0
2020-05-03,88,uk,pasta,pasta,31.0
2020-05-10,88,uk,pasta,pasta,34.0
2020-05-17,83,uk,pasta,pasta,32.0
2020-05-24,77,uk,pasta,pasta,25.0
2020-05-31,76,uk,pasta,pasta,24.0
2020-06-07,76,uk,pasta,pasta,21.0
2020-06-14,71,uk,pasta,pasta,17.0
2020-06-21,69,uk,pasta,pasta,19.0
2020-06-28,70,uk,pasta,pasta,17.0
2020-07-05,68,uk,pasta,pasta,15.0
2020-07-12,65,uk,pasta,pasta,8.0
2020-07-19,69,uk,pasta,pasta,17.0
2020-07-26,65,uk,pasta,pasta,9.0
2020-08-02,67,uk,pasta,pasta,9.0
2020-08-09,66,uk,pasta,pasta,10.0
2020-08-16,65,uk,pasta,pasta,8.0
2020-08-23,68,uk,pasta,pasta,10.0
2020-08-30,71,uk,pasta,pasta,12.0
2020-09-06,72,uk,pasta,pasta,12.0
2020-09-13,65,uk,pasta,pasta,8.0
2020-09-20,68,uk,pasta,pasta,13.0
2020-09-27,70,uk,pasta,pasta,13.0
2020-10-04,68,uk,pasta,pasta,9.0
2020-10-11,69,uk,pasta,pasta,14.0
2020-10-18,68,uk,pasta,pasta,11.0
2020-10-25,65,uk,pasta,pasta,11.0
2020-11-01,66,uk,pasta,pasta,9.0
2019-11-03,68,uk,restaurant,restaurant,0.0
2019-11-10,69,uk,restaurant,restaurant,2.0
2019-11-17,65,uk,restaurant,restaurant,3.0
2019-11-24,62,uk,restaurant,restaurant,-2.0
2019-12-01,62,uk,restaurant,restaurant,-3.0
2019-12-08,72,uk,restaurant,restaurant,7.0
2019-12-15,71,uk,restaurant,restaurant,6.0
2019-12-22,70,uk,restaurant,restaurant,3.0
2019-12-29,77,uk,restaurant,restaurant,6.0
2020-01-05,65,uk,restaurant,restaurant,0.0
2020-01-12,68,uk,restaurant,restaurant,3.0
2020-01-19,71,uk,restaurant,restaurant,2.0
2020-01-26,67,uk,restaurant,restaurant,5.0
2020-02-02,69,uk,restaurant,restaurant,-2.0
2020-02-09,75,uk,restaurant,restaurant,-1.0
2020-02-16,70,uk,restaurant,restaurant,0.0
2020-02-23,64,uk,restaurant,restaurant,-1.0
2020-03-01,61,uk,restaurant,restaurant,-3.0
2020-03-08,52,uk,restaurant,restaurant,-17.0
2020-03-15,35,uk,restaurant,restaurant,-35.0
2020-03-22,22,uk,restaurant,restaurant,-47.0
2020-03-29,25,uk,restaurant,restaurant,-43.0
2020-04-05,23,uk,restaurant,restaurant,-44.0
2020-04-12,25,uk,restaurant,restaurant,-42.0
2020-04-19,23,uk,restaurant,restaurant,-38.0
2020-04-26,24,uk,restaurant,restaurant,-38.0
2020-05-03,24,uk,restaurant,restaurant,-38.0
2020-05-10,24,uk,restaurant,restaurant,-39.0
2020-05-17,26,uk,restaurant,restaurant,-40.0
2020-05-24,24,uk,restaurant,restaurant,-43.0
2020-05-31,27,uk,restaurant,restaurant,-37.0
2020-06-07,26,uk,restaurant,restaurant,-41.0
2020-06-14,28,uk,restaurant,restaurant,-38.0
2020-06-21,33,uk,restaurant,restaurant,-31.0
2020-06-28,40,uk,restaurant,restaurant,-23.0
2020-07-05,53,uk,restaurant,restaurant,-14.0
2020-07-12,57,uk,restaurant,restaurant,-9.0
2020-07-19,66,uk,restaurant,restaurant,-3.0
2020-07-26,68,uk,restaurant,restaurant,-4.0
2020-08-02,88,uk,restaurant,restaurant,13.0
2020-08-09,90,uk,restaurant,restaurant,16.0
2020-08-16,98,uk,restaurant,restaurant,25.0
2020-08-23,100,uk,restaurant,restaurant,26.0
2020-08-30,85,uk,restaurant,restaurant,17.0
2020-09-06,71,uk,restaurant,restaurant,1.0
2020-09-13,66,uk,restaurant,restaurant,-3.0
2020-09-20,63,uk,restaurant,restaurant,-5.0
2020-09-27,61,uk,restaurant,restaurant,-7.0
2020-10-04,62,uk,restaurant,restaurant,-11.0
2020-10-11,56,uk,restaurant,restaurant,-13.0
2020-10-18,54,uk,restaurant,restaurant,-17.0
2020-10-25,55,uk,restaurant,restaurant,-14.0
2020-11-01,39,uk,restaurant,restaurant,-29.0
2019-11-03,77,nl,restaurant,restaurant,1.0
2019-11-10,75,nl,restaurant,restaurant,2.0
2019-11-17,75,nl,restaurant,restaurant,6.0
2019-11-24,70,nl,restaurant,restaurant,1.0
2019-12-01,71,nl,restaurant,restaurant,2.0
2019-12-08,68,nl,restaurant,restaurant,1.0
2019-12-15,67,nl,restaurant,restaurant,-4.0
2019-12-22,81,nl,restaurant,restaurant,3.0
2019-12-29,77,nl,restaurant,restaurant,0.0
2020-01-05,68,nl,restaurant,restaurant,1.0
2020-01-12,75,nl,restaurant,restaurant,10.0
2020-01-19,73,nl,restaurant,restaurant,7.0
2020-01-26,70,nl,restaurant,restaurant,4.0
2020-02-02,71,nl,restaurant,restaurant,-1.0
2020-02-09,78,nl,restaurant,restaurant,3.0
2020-02-16,74,nl,restaurant,restaurant,1.0
2020-02-23,77,nl,restaurant,restaurant,8.0
2020-03-01,66,nl,restaurant,restaurant,-3.0
2020-03-08,52,nl,restaurant,restaurant,-13.0
2020-03-15,31,nl,restaurant,restaurant,-36.0
2020-03-22,25,nl,restaurant,restaurant,-43.0
2020-03-29,26,nl,restaurant,restaurant,-40.0
2020-04-05,26,nl,restaurant,restaurant,-45.0
2020-04-12,26,nl,restaurant,restaurant,-42.0
2020-04-19,26,nl,restaurant,restaurant,-44.0
2020-04-26,30,nl,restaurant,restaurant,-48.0
2020-05-03,33,nl,restaurant,restaurant,-35.0
2020-05-10,34,nl,restaurant,restaurant,-37.0
2020-05-17,37,nl,restaurant,restaurant,-30.0
2020-05-24,40,nl,restaurant,restaurant,-38.0
2020-05-31,59,nl,restaurant,restaurant,-9.0
2020-06-07,64,nl,restaurant,restaurant,-8.0
2020-06-14,68,nl,restaurant,restaurant,0.0
2020-06-21,76,nl,restaurant,restaurant,8.0
2020-06-28,77,nl,restaurant,restaurant,7.0
2020-07-05,85,nl,restaurant,restaurant,13.0
2020-07-12,90,nl,restaurant,restaurant,13.0
2020-07-19,100,nl,restaurant,restaurant,20.0
2020-07-26,100,nl,restaurant,restaurant,12.0
2020-08-02,99,nl,restaurant,restaurant,8.0
2020-08-09,92,nl,restaurant,restaurant,4.0
2020-08-16,96,nl,restaurant,restaurant,16.0
2020-08-23,88,nl,restaurant,restaurant,13.0
2020-08-30,87,nl,restaurant,restaurant,15.0
2020-09-06,90,nl,restaurant,restaurant,20.0
2020-09-13,85,nl,restaurant,restaurant,13.0
2020-09-20,79,nl,restaurant,restaurant,8.0
2020-09-27,73,nl,restaurant,restaurant,0.0
2020-10-04,64,nl,restaurant,restaurant,-11.0
2020-10-11,55,nl,restaurant,restaurant,-27.0
2020-10-18,37,nl,restaurant,restaurant,-48.0
2020-10-25,32,nl,restaurant,restaurant,-43.0
2020-11-01,27,nl,restaurant,restaurant,-50.0
2019-11-03,85,ger,restaurant,restaurant,11.0
2019-11-10,85,ger,restaurant,restaurant,8.0
2019-11-17,83,ger,restaurant,restaurant,9.0
2019-11-24,79,ger,restaurant,restaurant,5.0
2019-12-01,80,ger,restaurant,restaurant,3.0
2019-12-08,80,ger,restaurant,restaurant,3.0
2019-12-15,80,ger,restaurant,restaurant,6.0
2019-12-22,100,ger,restaurant,restaurant,7.0
2019-12-29,99,ger,restaurant,restaurant,15.0
2020-01-05,80,ger,restaurant,restaurant,10.0
2020-01-12,79,ger,restaurant,restaurant,9.0
2020-01-19,78,ger,restaurant,restaurant,11.0
2020-01-26,78,ger,restaurant,restaurant,9.0
2020-02-02,77,ger,restaurant,restaurant,2.0
2020-02-09,85,ger,restaurant,restaurant,3.0
2020-02-16,77,ger,restaurant,restaurant,5.0
2020-02-23,73,ger,restaurant,restaurant,-2.0
2020-03-01,74,ger,restaurant,restaurant,-7.0
2020-03-08,55,ger,restaurant,restaurant,-19.0
2020-03-15,40,ger,restaurant,restaurant,-37.0
2020-03-22,26,ger,restaurant,restaurant,-51.0
2020-03-29,27,ger,restaurant,restaurant,-45.0
2020-04-05,27,ger,restaurant,restaurant,-46.0
2020-04-12,26,ger,restaurant,restaurant,-57.0
2020-04-19,26,ger,restaurant,restaurant,-50.0
2020-04-26,30,ger,restaurant,restaurant,-45.0
2020-05-03,37,ger,restaurant,restaurant,-41.0
2020-05-10,49,ger,restaurant,restaurant,-25.0
2020-05-17,63,ger,restaurant,restaurant,-7.0
2020-05-24,60,ger,restaurant,restaurant,-17.0
2020-05-31,70,ger,restaurant,restaurant,-1.0
2020-06-07,74,ger,restaurant,restaurant,-3.0
2020-06-14,71,ger,restaurant,restaurant,-8.0
2020-06-21,73,ger,restaurant,restaurant,5.0
2020-06-28,81,ger,restaurant,restaurant,6.0
2020-07-05,87,ger,restaurant,restaurant,8.0
2020-07-12,92,ger,restaurant,restaurant,10.0
2020-07-19,99,ger,restaurant,restaurant,16.0
2020-07-26,99,ger,restaurant,restaurant,10.0
2020-08-02,97,ger,restaurant,restaurant,6.0
2020-08-09,96,ger,restaurant,restaurant,8.0
2020-08-16,98,ger,restaurant,restaurant,17.0
2020-08-23,98,ger,restaurant,restaurant,19.0
2020-08-30,93,ger,restaurant,restaurant,11.0
2020-09-06,96,ger,restaurant,restaurant,16.0
2020-09-13,93,ger,restaurant,restaurant,11.0
2020-09-20,92,ger,restaurant,restaurant,11.0
2020-09-27,88,ger,restaurant,restaurant,-5.0
2020-10-04,88,ger,restaurant,restaurant,2.0
2020-10-11,82,ger,restaurant,restaurant,-6.0
2020-10-18,72,ger,restaurant,restaurant,-14.0
2020-10-25,68,ger,restaurant,restaurant,-23.0
